,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
1668,1,2,3,2,0,0,1,1,1,1,2,0,0,1,2,2,1,2,1,1,2
1670,1,1,2,2,0,1,1,0,1,1,3,0,1,1,1,4,1,3,2,1,2
1671,1,1,2,2,0,0,1,1,1,1,5,0,1,2,2,6,1,3,3,1,2
1672,3,2,2,3,0,0,1,1,1,1,4,0,0,2,2,5,4,3,3,1,2
1675,2,2,2,2,0,0,1,1,1,1,3,1,0,2,2,5,3,3,2,1,2
1676,1,1,1,1,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,2
1678,1,2,2,2,0,0,0,1,1,1,2,0,0,3,2,2,3,3,2,1,2
1679,1,1,1,1,0,0,0,1,1,1,3,0,1,1,2,2,4,3,3,1,2
1681,3,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,1,3,2,1,1
1682,3,2,2,2,0,0,1,1,1,1,3,0,1,3,2,1,1,2,0,1,2
1683,2,2,1,1,0,1,1,1,1,1,1,1,0,1,1,5,1,3,3,1,1
1684,1,2,2,2,0,0,1,1,1,1,3,0,1,1,2,2,1,2,2,1,2
1685,1,1,2,2,0,0,1,1,1,1,5,0,0,2,2,6,1,3,2,1,2
1686,1,2,2,2,0,1,1,1,1,1,1,0,1,1,2,2,4,3,2,1,2
1689,1,1,1,1,0,0,1,1,1,1,4,0,0,1,2,4,1,3,3,1,2
1690,1,1,3,1,0,0,0,1,1,1,5,0,0,1,2,4,2,3,3,1,2
1691,1,2,1,1,0,0,1,1,1,1,3,0,0,1,2,2,1,3,2,1,2
1693,1,2,2,2,0,0,1,1,1,1,2,1,1,1,2,2,4,2,0,1,2
1695,1,2,3,3,0,0,1,1,1,1,3,0,0,2,2,0,1,2,2,1,2
1696,1,1,3,2,0,0,1,0,0,1,3,0,0,2,2,6,3,3,2,1,2
1697,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,3,2,3,2,1,1
1698,1,1,2,2,0,0,1,1,1,1,5,0,1,1,2,3,1,3,3,1,2
1704,2,2,2,2,0,0,1,1,1,1,4,0,1,3,2,6,1,3,3,1,2
1705,1,1,3,3,0,0,1,1,1,1,4,0,1,1,2,3,0,2,0,1,2
1707,3,1,2,2,0,0,1,1,1,1,4,2,1,2,2,5,1,2,0,2,2
1708,2,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,4,3,2,1,2
1709,3,2,1,1,0,0,1,1,1,1,5,0,0,2,2,2,1,3,3,1,1
1710,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,1,1,2,2,1,2
1711,2,2,2,2,0,1,1,1,1,1,0,1,0,2,2,1,4,2,3,1,1
1713,1,1,2,2,0,0,1,1,1,1,5,1,0,2,2,0,1,3,3,1,2
1715,1,2,1,1,0,0,1,1,1,1,5,0,0,2,2,0,1,3,3,1,2
1717,1,2,2,2,0,0,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
1719,3,1,3,2,0,0,1,1,1,1,5,1,0,3,2,2,4,2,0,1,2
1720,1,2,2,2,0,0,1,1,1,1,0,0,0,1,2,2,4,2,2,1,2
1722,3,2,2,2,0,1,1,1,1,1,0,0,1,2,2,6,4,3,3,1,2
1725,1,2,2,2,0,1,1,1,1,1,0,2,1,3,2,3,3,2,2,1,1
1726,1,2,3,3,0,0,1,1,1,1,3,1,0,2,2,2,4,2,0,1,2
1727,1,2,3,2,0,0,1,1,1,1,4,0,0,2,2,2,4,2,2,1,2
1729,3,2,0,0,0,0,1,1,1,1,0,0,0,2,2,0,1,3,3,1,2
1732,3,2,2,2,0,1,1,1,1,1,0,0,1,3,1,5,1,2,3,1,2
1733,1,2,3,1,0,0,0,1,1,1,4,0,0,1,2,3,2,2,2,1,1
1734,1,1,3,2,0,0,1,1,1,1,5,0,0,2,0,0,3,3,2,1,2
1735,3,2,3,2,0,0,1,1,1,1,2,1,0,2,2,5,2,2,2,1,2
1736,3,2,1,1,0,0,1,1,1,1,4,0,0,2,2,3,3,3,0,1,1
1737,1,1,2,2,0,0,1,1,1,1,0,0,1,1,2,0,1,2,2,1,1
1738,1,2,1,1,0,1,0,1,1,1,2,0,1,1,2,4,2,2,2,1,2
1739,1,2,3,1,0,1,1,1,1,1,0,0,0,1,2,5,1,2,1,1,2
1742,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,3,1,3,2,1,2
1743,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,0,0,2,2,1,2
1744,1,2,3,1,0,1,1,1,1,1,2,0,0,1,2,0,1,3,2,1,2
1745,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,2
1746,3,2,2,2,0,1,1,1,1,1,1,1,0,3,2,2,4,3,0,1,2
1747,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,1,4,3,2,1,2
1749,3,2,1,1,0,0,1,1,1,1,3,0,1,3,2,1,2,2,3,1,1
1750,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,3,3,2,2,1,2
1752,1,2,2,2,0,1,1,1,1,1,0,1,0,1,2,2,4,3,0,1,2
1753,2,2,1,1,0,0,1,1,1,1,0,1,0,1,2,0,1,3,3,1,2
1754,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,3,1,2
1755,1,1,2,2,0,0,1,1,1,1,3,0,2,2,2,3,1,2,2,1,1
1756,1,2,2,2,0,0,1,1,1,1,4,0,0,3,2,3,2,2,2,1,1
1757,2,2,1,1,0,0,1,1,1,1,3,0,0,1,2,0,1,3,2,1,1
1758,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,3,3,3,3,1,2
1760,1,1,2,2,0,0,1,1,1,1,4,0,0,1,1,5,1,3,0,1,2
1762,1,2,2,2,0,1,1,1,1,1,1,0,0,1,2,3,2,3,3,1,2
1763,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,2
1767,1,1,3,1,0,0,0,1,1,1,4,0,0,2,2,0,2,2,3,1,1
1768,3,1,2,2,0,0,1,1,1,1,4,0,0,1,2,2,2,3,3,1,2
1769,1,2,2,2,0,0,1,1,1,1,4,0,2,3,2,0,3,2,3,1,2
1770,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,2,4,3,2,1,1
1772,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2,2,4,2,2,1,1
1774,3,2,2,2,0,1,1,1,1,1,1,0,0,1,2,5,1,3,3,1,2
1775,1,1,2,2,0,0,1,1,1,1,5,0,0,2,1,5,2,3,2,1,2
1776,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,0,2,2,2,1,1
1778,1,1,2,2,0,0,1,1,1,1,4,1,0,1,2,2,4,3,3,1,2
1779,1,2,1,1,0,0,1,1,1,1,4,0,0,1,2,2,4,3,2,1,1
1780,1,1,2,2,3,0,1,1,1,1,3,1,0,2,2,2,4,3,3,1,2
1781,1,2,1,1,0,1,1,1,1,1,3,0,0,1,2,3,0,3,2,1,2
1782,1,1,2,2,4,0,1,1,1,1,4,1,1,2,2,0,1,3,3,1,2
1783,2,1,3,2,0,0,1,1,1,1,3,0,0,2,2,1,1,3,3,1,1
1784,1,2,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,3,2,1,2
1785,1,1,2,2,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,2
1786,1,1,2,2,0,0,1,1,1,1,4,0,0,3,2,4,3,3,3,1,2
1787,1,2,2,2,2,0,1,1,1,1,3,0,0,2,2,5,2,3,2,1,2
1788,1,2,2,2,3,1,1,1,1,1,4,0,0,1,2,0,3,3,0,1,1
1791,1,2,2,2,0,0,1,1,1,1,4,1,0,2,2,6,1,3,3,1,2
1793,2,1,1,1,2,0,1,1,1,1,3,0,0,2,2,2,4,2,3,1,1
1795,1,1,2,2,2,0,1,1,1,1,4,0,1,2,0,0,3,3,0,1,2
1796,3,2,1,1,0,0,1,1,1,1,0,0,0,2,2,4,2,3,3,1,2
1797,3,1,2,1,0,1,1,1,1,1,0,1,0,2,0,0,2,2,0,1,2
1798,1,2,1,1,0,0,1,1,1,1,0,0,1,1,2,5,1,3,3,1,2
1799,1,2,2,1,1,0,1,1,1,1,4,0,1,1,2,5,1,3,3,1,2
1800,1,1,2,2,0,0,1,1,1,1,4,0,0,1,2,3,4,3,2,1,1
1801,1,2,2,2,0,0,1,1,1,1,5,1,2,1,2,2,1,3,3,1,2
1802,1,2,1,1,2,1,0,1,1,1,1,0,0,1,1,5,3,3,3,1,2
1803,1,2,1,3,0,0,1,1,1,1,4,1,0,1,2,0,2,2,2,1,2
1804,1,1,1,1,0,0,1,1,1,1,5,1,1,2,2,6,1,0,0,1,2
1805,1,2,2,1,0,1,1,1,0,1,4,0,0,2,2,0,4,3,2,1,2
1806,1,2,2,2,0,0,1,1,1,1,3,0,0,2,2,2,4,3,3,1,1
1807,1,2,1,1,1,0,1,1,1,1,4,0,1,1,2,5,1,3,3,1,2
1808,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,2,3,3,3,1
1809,1,1,2,2,2,0,1,1,1,1,4,1,0,1,2,4,2,3,3,1,2
1811,1,2,1,1,0,0,1,1,1,1,0,0,0,1,2,3,2,2,2,1,2
1812,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,0,0,3,0,1,1
1813,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,0,2,2,3,3,2
1814,1,1,2,2,0,0,1,1,1,1,2,1,0,2,2,2,1,3,3,3,1
1815,1,1,2,2,0,1,1,1,1,1,0,1,0,3,2,6,3,3,2,3,2
1816,1,2,2,2,0,1,1,1,1,1,0,0,1,2,2,3,2,3,3,3,2
1817,1,1,2,2,3,0,1,1,1,1,2,0,0,2,2,4,1,3,3,1,2
1818,1,2,2,1,1,1,1,1,1,1,0,0,0,1,1,4,2,3,3,3,2
1819,3,2,2,2,4,0,1,1,1,1,3,0,1,2,2,5,2,3,2,1,2
1820,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,2,3,3,3,0
1821,1,2,2,1,0,1,1,1,1,1,2,0,0,1,0,0,3,3,0,1,2
1822,4,2,3,3,0,1,0,1,1,0,0,1,0,1,2,2,4,2,1,1,2
1823,2,2,3,3,0,1,0,1,1,0,0,0,3,4,2,2,4,1,1,1,2
1824,2,2,3,3,0,1,0,1,1,1,3,4,2,2,2,1,4,2,1,1,2
1825,2,1,3,3,0,1,0,1,1,1,4,0,1,2,2,5,1,3,1,2,2
1826,1,2,3,3,0,1,0,1,1,1,3,0,1,1,2,0,1,2,3,1,2
1827,2,2,3,3,1,1,0,1,1,1,0,2,0,3,2,2,1,1,1,1,2
1828,1,2,3,3,0,1,0,1,1,1,2,1,0,2,2,2,1,2,2,1,1
1829,2,1,3,3,0,1,0,1,1,1,3,0,1,1,2,2,4,2,0,1,2
1831,1,2,3,3,0,1,0,1,1,1,4,0,2,1,2,5,1,2,1,1,1
1832,2,2,3,3,0,1,0,1,1,1,3,3,1,3,2,2,4,1,1,1,2
1834,1,1,3,3,0,1,0,1,1,1,0,0,1,3,2,2,4,3,2,1,2
1835,2,2,3,3,0,1,0,1,1,1,0,0,3,4,0,0,4,1,1,1,2
1836,1,2,3,3,0,1,0,1,1,1,3,0,1,2,2,2,4,2,0,1,2
1837,1,2,0,0,0,1,0,1,1,1,3,0,0,4,0,0,1,2,3,1,1
1839,1,1,3,3,0,1,0,1,1,1,3,0,0,2,0,0,3,2,3,1,2
1841,1,2,3,3,0,1,0,1,1,1,3,0,1,3,0,0,3,2,0,1,2
1842,1,2,3,3,0,0,0,1,1,1,4,1,0,1,2,0,4,3,0,1,2
1843,3,2,3,3,0,1,0,1,1,1,0,0,0,3,2,2,4,2,0,1,2
1845,1,2,3,3,0,1,0,1,1,1,0,4,0,2,2,0,1,2,0,1,2
1849,1,1,3,3,0,0,1,1,1,1,0,2,0,2,0,0,4,2,0,1,2
1850,2,1,3,3,0,1,0,1,1,1,4,2,1,1,2,2,4,3,1,1,2
1852,3,2,3,3,0,1,0,1,1,1,3,1,0,1,2,3,1,3,3,1,2
1854,1,1,3,3,0,0,1,1,1,1,3,0,6,2,2,1,1,2,0,1,2
1855,1,2,3,2,0,0,1,1,1,1,3,1,3,2,2,5,1,2,2,1,2
1856,2,2,3,2,0,1,0,1,1,1,3,0,3,3,2,2,4,2,1,1,1
1858,3,1,3,3,0,1,0,1,1,1,4,0,2,3,0,0,3,3,1,1,2
1861,1,2,3,3,0,0,1,1,1,1,1,0,2,2,2,2,4,1,0,1,1
1864,3,2,3,3,0,0,0,1,1,1,5,1,0,1,2,1,4,3,2,1,2
1866,1,2,3,2,0,1,0,1,1,1,3,1,0,1,2,6,3,2,0,1,2
1869,1,1,3,1,0,1,0,1,1,1,4,0,0,1,1,5,1,3,2,1,2
1870,1,1,3,3,0,1,0,1,1,1,3,1,0,2,0,0,4,2,0,1,2
1872,1,1,3,3,0,1,0,1,1,1,3,0,0,3,2,3,1,2,0,1,2
1875,1,2,3,3,0,0,0,1,1,1,4,2,0,4,2,5,3,3,2,1,1
1878,3,2,3,3,0,1,0,1,1,1,3,0,2,1,2,5,1,2,3,1,2
1879,1,1,3,3,1,1,0,1,1,1,3,3,0,1,0,0,4,2,2,1,2
1885,2,1,3,3,0,0,0,1,1,1,3,1,1,3,2,2,4,3,2,1,2
1887,1,1,3,3,0,1,0,1,1,1,4,1,0,2,0,0,3,3,2,1,2
1888,1,2,2,3,0,1,0,1,1,1,0,0,1,4,2,6,3,3,2,1,2
1889,1,2,3,3,0,1,1,1,1,1,0,1,1,4,2,5,1,2,0,1,2
1890,3,2,3,2,0,0,0,1,1,1,5,0,2,1,2,0,1,3,3,1,2
1893,2,1,3,3,0,0,0,1,1,1,3,0,0,4,2,6,1,2,1,1,2
1894,2,1,3,3,0,1,0,1,1,1,3,0,0,1,2,6,1,3,2,1,2
1895,3,1,3,3,0,0,1,1,1,1,5,3,0,2,2,2,4,3,3,1,2
1897,1,2,3,3,0,1,0,1,1,1,1,2,0,2,2,1,1,2,1,1,2
1900,2,2,3,1,0,0,0,1,1,1,4,0,0,2,0,0,3,3,1,1,2
1904,2,1,2,3,0,0,1,1,1,1,5,0,2,1,2,3,2,3,2,1,2
1905,1,1,2,3,0,0,0,1,1,1,4,0,0,3,2,1,4,3,2,1,2
1906,2,1,3,1,0,1,0,1,1,1,3,0,1,2,2,5,4,2,1,1,1
1907,1,2,3,3,0,0,0,1,1,1,0,1,1,2,2,2,4,2,1,1,1
1910,1,2,3,3,0,0,0,1,1,1,4,2,0,1,2,5,1,2,1,1,2
1916,1,2,3,3,0,1,0,1,1,1,3,0,2,3,2,0,4,2,1,1,2
1917,1,2,3,3,0,1,1,1,1,1,0,1,2,2,2,4,1,2,2,1,1
1919,1,1,3,2,0,0,1,1,1,1,4,0,1,4,0,0,0,3,0,1,2
1920,1,1,3,2,1,1,0,1,1,1,4,0,1,1,2,6,1,3,2,1,1
1924,1,1,3,3,0,0,0,1,1,1,4,1,0,2,2,2,4,2,0,1,2
1925,1,2,3,3,0,1,1,1,1,1,0,0,0,1,0,0,3,2,0,1,1
1926,1,2,3,3,0,1,1,1,1,1,2,1,0,4,2,1,4,2,2,1,2
1928,1,2,3,2,0,1,0,1,1,1,2,0,1,2,2,2,1,3,0,1,1
1930,1,1,3,2,0,0,1,1,1,1,5,1,0,3,2,2,4,3,2,1,2
1932,1,2,3,2,0,0,0,1,1,1,2,0,0,1,1,5,1,3,3,1,2
1936,1,1,3,3,0,0,1,1,1,1,4,1,0,3,2,2,4,2,1,1,2
1943,3,2,3,2,1,0,1,1,1,1,2,1,0,1,0,0,3,2,1,1,2
1944,2,2,2,2,0,0,1,1,1,1,3,0,2,3,2,2,4,2,2,1,2
1946,1,1,3,3,0,0,1,1,1,1,5,0,1,2,2,0,4,3,2,1,2
1948,1,1,3,3,0,0,1,1,1,1,4,0,0,3,2,0,2,3,0,1,2
1949,1,2,2,2,0,1,0,1,1,1,1,0,0,1,1,5,1,3,3,1,2
1952,2,2,3,1,0,1,1,1,1,1,3,0,0,2,2,5,2,3,1,1,2
1954,1,2,3,2,0,0,0,1,1,1,4,0,0,2,2,3,2,2,2,1,1
1955,2,1,3,3,0,0,1,1,1,1,5,2,1,3,2,2,1,2,0,1,1
1956,1,1,3,2,0,0,1,1,1,1,2,1,1,2,2,2,4,3,0,1,1
1960,1,2,2,2,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,2
1962,3,2,2,3,0,0,1,1,1,1,3,1,0,2,2,5,4,2,0,1,1
1963,3,1,3,3,0,0,1,1,1,1,4,0,0,2,2,3,2,2,1,1,1
1964,1,2,3,3,0,0,1,1,1,1,3,2,1,3,2,3,2,2,0,1,2
1966,1,2,2,2,2,0,1,1,1,1,0,0,0,2,2,3,1,3,0,1,2
1967,2,2,2,2,0,1,1,1,1,1,0,0,0,3,1,3,1,3,3,1,2
1969,3,2,2,2,0,0,1,1,1,1,2,0,0,1,2,2,4,3,0,1,2
1970,1,2,3,3,0,0,1,1,1,1,4,1,0,2,2,3,4,3,1,1,2
1974,1,2,3,3,0,0,1,1,1,1,2,0,0,1,2,3,4,2,0,1,2
1976,3,1,3,2,0,0,1,1,1,1,5,1,0,2,2,5,2,2,1,1,2
1977,1,1,2,2,0,0,1,1,1,1,5,1,0,2,2,5,1,3,0,1,2
1978,2,1,3,1,0,0,1,1,1,1,0,0,0,2,0,0,2,3,0,1,2
1985,1,2,2,2,0,0,0,1,1,1,4,0,0,1,2,1,2,2,2,1,2
1987,3,2,1,2,1,0,0,1,1,1,4,0,0,2,2,5,1,2,1,1,1
1989,1,2,2,2,0,0,1,1,1,1,5,0,1,1,2,5,1,3,3,1,2
1991,2,1,1,1,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,1
1992,1,2,2,2,0,1,1,1,1,1,0,1,0,1,2,6,3,3,3,1,2
1998,1,1,2,2,0,0,1,1,1,1,0,0,0,1,2,2,1,3,0,1,1
1999,1,2,3,3,0,0,1,1,1,1,2,0,0,2,2,6,1,3,3,1,2
2003,1,2,2,2,0,0,1,1,1,1,3,1,0,2,2,2,2,2,3,1,2
2004,1,2,2,2,0,0,1,1,1,1,2,0,0,2,2,3,1,3,3,1,2
2007,1,2,3,3,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,1
2008,1,1,2,2,0,0,1,1,1,1,5,0,0,2,2,5,2,3,2,1,2
2009,4,1,2,2,0,0,1,1,1,1,0,0,0,2,2,0,1,3,0,1,2
2011,1,1,2,2,0,0,1,1,1,1,4,0,0,1,2,5,1,3,3,1,2
2012,3,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,2,3,2,1,1
2014,3,2,2,1,0,0,1,1,1,1,2,0,0,2,2,5,3,3,3,1,2
2016,3,1,3,1,0,0,1,1,1,1,5,1,1,2,2,4,2,3,2,1,2
2020,1,1,2,2,0,0,1,1,1,1,4,0,1,1,2,2,1,2,2,1,2
2024,1,2,3,1,0,0,0,1,1,1,4,1,0,1,2,2,4,3,0,1,1
2025,1,1,2,2,0,0,1,1,1,1,0,0,0,1,2,3,4,3,2,1,2
2026,1,1,3,2,0,0,1,1,1,1,4,0,0,3,2,2,1,3,2,1,2
2027,2,2,2,2,0,1,1,1,1,1,2,0,0,2,2,5,2,2,2,1,2
2029,1,2,2,2,0,0,1,1,1,1,4,1,0,2,2,2,4,3,1,1,1
2031,1,2,1,1,1,0,0,1,1,1,3,0,1,1,2,4,2,3,3,1,1
2034,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,5,1,3,3,2,1
2035,2,2,2,2,0,1,1,1,1,1,0,0,1,3,2,2,4,3,2,1,1
2036,3,1,1,1,0,0,0,1,1,1,5,0,0,2,2,6,3,2,3,1,1
2039,2,2,3,2,0,0,1,1,1,1,2,2,0,1,2,6,1,2,2,1,2
2042,1,2,2,2,0,1,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
2043,1,2,2,2,0,1,1,1,1,1,0,0,1,2,2,2,4,3,3,1,2
2044,3,2,2,2,0,1,1,1,1,1,3,0,1,2,2,3,1,3,3,1,2
2045,2,2,2,2,0,1,1,1,1,1,0,0,0,2,2,5,2,2,0,1,2
2049,2,1,2,2,0,0,1,1,1,1,0,1,0,2,2,2,4,3,2,1,1
2051,2,2,3,2,0,0,1,1,1,1,4,0,0,2,2,4,1,3,2,1,2
2053,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,3,3,1,2
2054,3,1,1,1,0,0,1,1,1,1,2,0,0,2,2,0,2,3,0,1,2
2056,3,2,2,2,0,1,1,1,1,1,1,0,1,2,2,2,4,3,2,1,2
2058,2,1,2,2,0,0,1,1,1,1,4,0,0,2,1,5,2,3,3,1,2
2059,1,2,2,2,0,0,1,1,1,1,5,0,2,2,2,6,3,3,3,1,2
2060,4,1,1,1,0,0,1,1,1,1,0,0,1,3,1,0,1,3,3,1,2
2062,4,1,1,1,0,0,1,1,1,1,4,0,1,2,1,5,1,3,3,1,2
2063,2,1,2,2,0,0,1,1,1,1,5,0,1,2,1,5,3,3,3,1,2
2065,2,2,2,1,0,0,1,1,1,1,4,1,0,2,0,0,3,3,0,1,1
2066,2,2,2,2,0,1,1,1,1,1,0,0,2,2,2,0,3,3,3,1,2
2067,1,2,2,3,0,0,1,1,1,1,4,1,0,2,2,0,4,2,2,2,2
2069,1,1,2,2,0,0,1,1,1,1,4,0,1,1,2,3,2,2,0,1,2
2070,2,2,2,2,0,0,1,1,1,1,4,1,0,3,2,5,2,3,3,1,1
2071,2,1,1,1,0,0,1,1,1,1,3,0,0,2,1,4,1,3,3,1,2
2072,3,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,2
2073,1,1,1,1,0,0,1,1,1,1,5,1,0,1,2,5,2,3,3,1,2
2074,1,2,2,2,0,0,1,1,1,1,4,1,0,1,2,2,4,3,2,1,2
2075,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,5,1,3,3,1,2
2076,2,2,2,2,0,1,1,1,1,1,1,0,1,2,2,5,1,2,3,1,2
2077,2,1,2,2,0,0,1,1,1,1,4,1,0,2,2,6,1,3,2,1,2
2079,3,2,1,1,0,0,1,1,1,1,2,0,0,2,2,5,2,3,2,1,2
2080,2,2,1,1,0,0,1,1,1,1,4,0,0,2,2,3,2,3,3,1,2
2081,1,1,1,1,0,0,1,1,1,1,3,0,1,2,2,4,3,2,2,1,1
2082,1,2,2,2,3,0,1,1,1,1,0,0,1,2,1,5,1,3,3,1,2
2083,2,1,1,1,0,0,1,1,1,1,4,0,0,2,2,5,2,3,2,1,1
2084,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,0,1,3,3,3,2
2085,2,1,1,1,0,0,1,1,1,1,0,0,0,2,1,5,2,2,3,1,1
2086,1,2,2,2,0,0,1,1,1,1,4,0,1,2,2,0,3,3,0,1,2
2087,1,1,1,1,1,1,1,1,1,1,2,0,0,1,2,5,2,3,3,3,2
2088,1,2,1,1,0,0,1,1,1,1,4,0,1,1,1,5,1,3,3,1,2
2090,1,1,1,1,0,1,1,1,1,1,2,1,1,3,2,2,2,3,3,1,2
2091,3,1,1,3,0,1,1,1,1,1,0,0,1,1,1,5,2,3,3,3,2
2092,1,2,1,1,1,1,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
2093,1,1,1,1,0,0,1,1,1,1,2,0,0,1,1,5,3,3,3,3,2
2094,2,2,1,1,0,0,1,1,1,1,0,0,1,2,2,0,1,3,3,1,2
2095,2,1,2,2,0,0,1,1,1,1,4,1,0,2,2,0,2,2,0,1,2
2096,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,5,1,3,3,1,2
2097,1,1,1,1,0,1,1,1,1,1,2,1,0,1,2,0,1,3,3,1,1
2098,1,2,1,1,0,1,1,1,1,1,0,1,0,1,2,3,3,3,3,3,2
2099,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,5,1,3,2,3,2
2100,2,1,2,2,2,1,1,1,1,1,0,1,0,1,2,6,1,3,3,3,2
2101,1,1,1,1,0,1,1,1,1,1,2,1,0,1,2,0,3,3,3,1,2
2102,2,2,1,1,0,1,1,1,1,1,1,0,0,2,1,4,2,3,2,3,2
2103,1,1,2,2,1,1,0,1,1,1,3,1,0,2,2,5,1,3,3,3,2
2104,2,1,1,1,0,1,1,1,1,1,0,0,1,2,2,3,1,2,0,1,2
2105,2,2,1,1,0,1,1,1,1,1,2,3,0,3,2,4,2,3,2,3,2
2106,2,2,1,1,0,1,1,1,1,1,2,0,1,2,2,5,2,3,3,3,2
2107,3,1,3,3,0,1,0,1,1,1,2,3,2,4,2,2,4,2,1,1,2
2108,3,2,3,3,0,1,0,1,1,1,3,0,1,3,2,0,0,1,1,1,2
2109,3,2,3,3,0,1,0,1,1,1,2,1,2,4,2,6,1,1,1,1,2
2112,3,2,3,3,0,1,0,1,1,1,3,1,0,4,2,2,4,1,1,1,2
2114,3,1,3,3,0,0,0,1,1,1,2,1,1,4,2,2,4,2,0,1,2
2115,1,1,3,3,0,1,0,1,1,1,2,2,0,4,2,2,4,1,1,1,2
2119,1,2,3,3,0,1,0,1,1,1,2,2,0,3,2,3,2,1,0,1,2
2121,2,1,3,3,0,1,0,1,1,1,4,0,0,2,2,2,1,1,0,1,2
2122,3,2,3,3,0,1,0,1,1,1,2,3,1,4,2,2,4,1,1,1,2
2124,3,1,3,3,0,1,0,1,1,1,3,1,2,3,2,2,4,1,1,1,2
2125,3,2,3,3,0,1,0,1,1,1,3,3,1,4,2,2,4,2,0,1,2
2126,3,2,3,3,0,1,0,1,1,1,2,0,1,3,2,1,4,1,0,1,2
2128,3,2,3,3,1,1,0,1,1,0,0,2,0,4,2,2,4,2,1,1,2
2129,2,2,3,3,0,1,0,1,1,1,3,3,0,3,2,1,1,2,0,1,2
2132,3,2,3,3,0,1,0,1,1,1,2,2,2,4,2,2,4,2,1,1,2
2135,3,2,3,3,0,1,0,1,1,1,2,0,2,4,2,2,4,2,0,1,2
2137,3,2,3,3,0,1,0,1,1,1,2,1,1,4,2,2,4,2,0,1,1
2139,2,2,3,3,0,0,1,1,1,1,3,0,0,3,0,0,4,2,0,1,2
2144,1,2,3,3,0,0,0,1,1,1,0,1,0,3,2,0,1,2,0,1,1
2145,3,2,3,3,0,1,0,1,1,1,3,1,0,3,0,0,4,3,1,1,2
2146,1,1,3,2,1,1,0,1,1,1,3,0,1,3,2,3,1,2,1,1,2
2147,2,1,3,3,0,0,0,1,0,1,4,4,0,4,2,1,1,2,0,1,2
2148,3,2,3,2,0,1,0,1,1,1,1,0,1,1,2,2,2,2,1,1,2
2156,1,1,3,2,0,0,1,1,1,1,4,0,1,3,2,3,3,2,1,1,2
2158,3,2,3,3,0,0,1,1,1,1,0,4,0,4,2,2,4,2,2,1,2
2159,2,2,3,3,0,1,0,1,1,1,0,0,1,4,2,2,4,2,1,1,1
2160,3,1,3,1,0,0,1,1,1,1,1,0,3,3,0,0,3,2,0,1,1
2162,3,1,1,1,0,0,1,1,1,1,3,0,0,4,2,2,1,2,1,1,2
2164,1,2,2,3,0,1,0,1,1,1,0,2,0,2,2,0,4,3,0,1,2
2166,2,2,3,3,0,1,1,1,1,1,1,0,1,2,2,1,1,2,1,1,2
2169,2,1,1,1,0,0,1,1,1,1,2,1,1,4,2,3,2,2,0,1,2
2171,3,1,1,1,0,0,1,1,1,1,4,2,0,4,2,2,2,2,0,1,2
2173,3,1,3,3,3,0,1,1,1,1,4,1,0,4,2,0,3,3,0,1,1
