,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
1694,3,1,2,3,0,0,1,1,1,1,5,0,0,3,2,2,4,3,2,1,2
1696,1,1,3,2,0,0,1,0,0,1,3,0,0,2,2,6,3,3,2,1,2
1697,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,3,2,3,2,1,1
1698,1,1,2,2,0,0,1,1,1,1,5,0,1,1,2,3,1,3,3,1,2
1702,1,1,2,3,0,0,1,1,1,1,3,1,0,4,2,3,2,3,2,1,1
1704,2,2,2,2,0,0,1,1,1,1,4,0,1,3,2,6,1,3,3,1,2
1706,1,2,2,2,0,0,1,1,1,1,0,0,1,2,2,6,2,3,2,1,2
1707,3,1,2,2,0,0,1,1,1,1,4,2,1,2,2,5,1,2,0,2,2
1708,2,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,4,3,2,1,2
1709,3,2,1,1,0,0,1,1,1,1,5,0,0,2,2,2,1,3,3,1,1
1710,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,1,1,2,2,1,2
1713,1,1,2,2,0,0,1,1,1,1,5,1,0,2,2,0,1,3,3,1,2
1715,1,2,1,1,0,0,1,1,1,1,5,0,0,2,2,0,1,3,3,1,2
1717,1,2,2,2,0,0,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
1720,1,2,2,2,0,0,1,1,1,1,0,0,0,1,2,2,4,2,2,1,2
1724,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,5,3,0,2,1,1
1727,1,2,3,2,0,0,1,1,1,1,4,0,0,2,2,2,4,2,2,1,2
1728,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,1,3,0,1,2
1729,3,2,0,0,0,0,1,1,1,1,0,0,0,2,2,0,1,3,3,1,2
1730,1,2,2,2,0,1,1,1,1,1,1,0,1,1,2,0,2,2,3,2,2
1733,1,2,3,1,0,0,0,1,1,1,4,0,0,1,2,3,2,2,2,1,1
1734,1,1,3,2,0,0,1,1,1,1,5,0,0,2,0,0,3,3,2,1,2
1736,3,2,1,1,0,0,1,1,1,1,4,0,0,2,2,3,3,3,0,1,1
1738,1,2,1,1,0,1,0,1,1,1,2,0,1,1,2,4,2,2,2,1,2
1739,1,2,3,1,0,1,1,1,1,1,0,0,0,1,2,5,1,2,1,1,2
1741,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,2,0,1,2
1742,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,3,1,3,2,1,2
1743,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,0,0,2,2,1,2
1744,1,2,3,1,0,1,1,1,1,1,2,0,0,1,2,0,1,3,2,1,2
1745,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,2
1749,3,2,1,1,0,0,1,1,1,1,3,0,1,3,2,1,2,2,3,1,1
1753,2,2,1,1,0,0,1,1,1,1,0,1,0,1,2,0,1,3,3,1,2
1754,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,3,1,2
1755,1,1,2,2,0,0,1,1,1,1,3,0,2,2,2,3,1,2,2,1,1
1756,1,2,2,2,0,0,1,1,1,1,4,0,0,3,2,3,2,2,2,1,1
1757,2,2,1,1,0,0,1,1,1,1,3,0,0,1,2,0,1,3,2,1,1
1758,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,3,3,3,3,1,2
1760,1,1,2,2,0,0,1,1,1,1,4,0,0,1,1,5,1,3,0,1,2
1761,1,1,2,2,0,0,1,1,1,1,5,0,0,1,1,5,1,3,2,1,2
1763,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,2
1767,1,1,3,1,0,0,0,1,1,1,4,0,0,2,2,0,2,2,3,1,1
1769,1,2,2,2,0,0,1,1,1,1,4,0,2,3,2,0,3,2,3,1,2
1770,1,1,2,2,0,0,1,1,1,1,5,0,0,1,2,2,4,3,2,1,1
1771,1,1,2,2,0,0,1,1,1,1,0,2,0,1,1,5,2,3,2,1,2
1772,1,1,1,1,0,0,1,1,1,1,0,0,0,1,2,2,4,2,2,1,1
1773,1,2,2,2,0,0,1,1,1,1,3,1,1,1,2,2,4,2,2,1,2
1775,1,1,2,2,0,0,1,1,1,1,5,0,0,2,1,5,2,3,2,1,2
1779,1,2,1,1,0,0,1,1,1,1,4,0,0,1,2,2,4,3,2,1,1
1780,1,1,2,2,3,0,1,1,1,1,3,1,0,2,2,2,4,3,3,1,2
1781,1,2,1,1,0,1,1,1,1,1,3,0,0,1,2,3,0,3,2,1,2
1782,1,1,2,2,4,0,1,1,1,1,4,1,1,2,2,0,1,3,3,1,2
1783,2,1,3,2,0,0,1,1,1,1,3,0,0,2,2,1,1,3,3,1,1
1785,1,1,2,2,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,2
1786,1,1,2,2,0,0,1,1,1,1,4,0,0,3,2,4,3,3,3,1,2
1787,1,2,2,2,2,0,1,1,1,1,3,0,0,2,2,5,2,3,2,1,2
1788,1,2,2,2,3,1,1,1,1,1,4,0,0,1,2,0,3,3,0,1,1
1789,3,2,2,2,0,1,1,1,1,1,1,1,0,2,2,0,3,2,2,1,2
1790,1,2,2,2,0,1,1,1,1,1,1,0,0,1,2,4,2,3,3,1,2
1791,1,2,2,2,0,0,1,1,1,1,4,1,0,2,2,6,1,3,3,1,2
1792,2,1,2,2,0,0,1,1,1,1,4,0,0,1,2,2,2,3,2,1,2
1793,2,1,1,1,2,0,1,1,1,1,3,0,0,2,2,2,4,2,3,1,1
1795,1,1,2,2,2,0,1,1,1,1,4,0,1,2,0,0,3,3,0,1,2
1796,3,2,1,1,0,0,1,1,1,1,0,0,0,2,2,4,2,3,3,1,2
1797,3,1,2,1,0,1,1,1,1,1,0,1,0,2,0,0,2,2,0,1,2
1798,1,2,1,1,0,0,1,1,1,1,0,0,1,1,2,5,1,3,3,1,2
1799,1,2,2,1,1,0,1,1,1,1,4,0,1,1,2,5,1,3,3,1,2
1800,1,1,2,2,0,0,1,1,1,1,4,0,0,1,2,3,4,3,2,1,1
1801,1,2,2,2,0,0,1,1,1,1,5,1,2,1,2,2,1,3,3,1,2
1802,1,2,1,1,2,1,0,1,1,1,1,0,0,1,1,5,3,3,3,1,2
1803,1,2,1,3,0,0,1,1,1,1,4,1,0,1,2,0,2,2,2,1,2
1804,1,1,1,1,0,0,1,1,1,1,5,1,1,2,2,6,1,0,0,1,2
1805,1,2,2,1,0,1,1,1,0,1,4,0,0,2,2,0,4,3,2,1,2
1806,1,2,2,2,0,0,1,1,1,1,3,0,0,2,2,2,4,3,3,1,1
1807,1,2,1,1,1,0,1,1,1,1,4,0,1,1,2,5,1,3,3,1,2
1808,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,2,3,3,3,1
1809,1,1,2,2,2,0,1,1,1,1,4,1,0,1,2,4,2,3,3,1,2
1811,1,2,1,1,0,0,1,1,1,1,0,0,0,1,2,3,2,2,2,1,2
1812,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,0,0,3,0,1,1
1813,1,1,1,1,0,1,1,1,1,1,1,0,0,1,2,0,2,2,3,3,2
1814,1,1,2,2,0,0,1,1,1,1,2,1,0,2,2,2,1,3,3,3,1
1815,1,1,2,2,0,1,1,1,1,1,0,1,0,3,2,6,3,3,2,3,2
1816,1,2,2,2,0,1,1,1,1,1,0,0,1,2,2,3,2,3,3,3,2
1817,1,1,2,2,3,0,1,1,1,1,2,0,0,2,2,4,1,3,3,1,2
1818,1,2,2,1,1,1,1,1,1,1,0,0,0,1,1,4,2,3,3,3,2
1819,3,2,2,2,4,0,1,1,1,1,3,0,1,2,2,5,2,3,2,1,2
1820,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,2,3,3,3,0
1821,1,2,2,1,0,1,1,1,1,1,2,0,0,1,0,0,3,3,0,1,2
1822,4,2,3,3,0,1,0,1,1,0,0,1,0,1,2,2,4,2,1,1,2
1823,2,2,3,3,0,1,0,1,1,0,0,0,3,4,2,2,4,1,1,1,2
1824,2,2,3,3,0,1,0,1,1,1,3,4,2,2,2,1,4,2,1,1,2
1825,2,1,3,3,0,1,0,1,1,1,4,0,1,2,2,5,1,3,1,2,2
1826,1,2,3,3,0,1,0,1,1,1,3,0,1,1,2,0,1,2,3,1,2
1827,2,2,3,3,1,1,0,1,1,1,0,2,0,3,2,2,1,1,1,1,2
1831,1,2,3,3,0,1,0,1,1,1,4,0,2,1,2,5,1,2,1,1,1
1832,2,2,3,3,0,1,0,1,1,1,3,3,1,3,2,2,4,1,1,1,2
1833,1,1,3,3,0,1,0,1,1,1,4,0,0,3,2,0,1,1,0,1,0
1834,1,1,3,3,0,1,0,1,1,1,0,0,1,3,2,2,4,3,2,1,2
1835,2,2,3,3,0,1,0,1,1,1,0,0,3,4,0,0,4,1,1,1,2
1836,1,2,3,3,0,1,0,1,1,1,3,0,1,2,2,2,4,2,0,1,2
1837,1,2,0,0,0,1,0,1,1,1,3,0,0,4,0,0,1,2,3,1,1
1838,2,1,3,3,0,1,0,1,1,1,4,1,0,1,2,6,1,3,2,1,2
1839,1,1,3,3,0,1,0,1,1,1,3,0,0,2,0,0,3,2,3,1,2
1840,4,1,3,3,1,1,0,1,1,1,3,0,0,2,2,2,4,3,2,1,2
1841,1,2,3,3,0,1,0,1,1,1,3,0,1,3,0,0,3,2,0,1,2
1842,1,2,3,3,0,0,0,1,1,1,4,1,0,1,2,0,4,3,0,1,2
1845,1,2,3,3,0,1,0,1,1,1,0,4,0,2,2,0,1,2,0,1,2
1848,1,1,3,3,0,1,0,1,1,1,4,3,1,2,0,0,4,3,2,1,1
1852,3,2,3,3,0,1,0,1,1,1,3,1,0,1,2,3,1,3,3,1,2
1853,2,2,3,3,0,1,0,1,1,1,0,0,1,2,2,0,4,2,2,1,2
1854,1,1,3,3,0,0,1,1,1,1,3,0,6,2,2,1,1,2,0,1,2
1855,1,2,3,2,0,0,1,1,1,1,3,1,3,2,2,5,1,2,2,1,2
1856,2,2,3,2,0,1,0,1,1,1,3,0,3,3,2,2,4,2,1,1,1
1857,1,1,3,3,0,0,1,1,1,0,5,0,0,1,2,2,4,3,2,1,2
1859,1,1,3,3,0,1,0,1,1,1,4,3,0,1,0,0,1,2,1,1,2
1861,1,2,3,3,0,0,1,1,1,1,1,0,2,2,2,2,4,1,0,1,1
1862,3,2,3,3,0,1,0,1,1,1,2,1,1,4,2,2,4,2,0,1,2
1863,3,1,3,2,1,0,0,1,1,1,4,0,3,4,0,0,4,2,1,1,2
1864,3,2,3,3,0,0,0,1,1,1,5,1,0,1,2,1,4,3,2,1,2
1866,1,2,3,2,0,1,0,1,1,1,3,1,0,1,2,6,3,2,0,1,2
1869,1,1,3,1,0,1,0,1,1,1,4,0,0,1,1,5,1,3,2,1,2
1870,1,1,3,3,0,1,0,1,1,1,3,1,0,2,0,0,4,2,0,1,2
1871,1,1,3,1,0,1,0,1,1,1,4,0,0,1,0,0,3,2,1,1,1
1872,1,1,3,3,0,1,0,1,1,1,3,0,0,3,2,3,1,2,0,1,2
1875,1,2,3,3,0,0,0,1,1,1,4,2,0,4,2,5,3,3,2,1,1
1877,1,1,3,3,0,0,0,1,1,1,4,1,0,2,2,2,4,2,0,1,2
1878,3,2,3,3,0,1,0,1,1,1,3,0,2,1,2,5,1,2,3,1,2
1879,1,1,3,3,1,1,0,1,1,1,3,3,0,1,0,0,4,2,2,1,2
1880,3,1,3,3,0,0,0,1,1,1,3,1,0,2,2,2,1,2,1,1,2
1882,3,1,3,3,0,1,0,1,1,1,0,1,0,3,0,0,2,2,0,1,2
1883,4,1,3,3,1,0,0,1,1,1,0,0,2,2,2,0,1,3,0,1,2
1884,1,1,3,3,0,0,0,1,1,1,4,1,0,1,2,0,1,2,0,1,2
1885,2,1,3,3,0,0,0,1,1,1,3,1,1,3,2,2,4,3,2,1,2
1887,1,1,3,3,0,1,0,1,1,1,4,1,0,2,0,0,3,3,2,1,2
1888,1,2,2,3,0,1,0,1,1,1,0,0,1,4,2,6,3,3,2,1,2
1890,3,2,3,2,0,0,0,1,1,1,5,0,2,1,2,0,1,3,3,1,2
1891,3,1,3,3,0,1,0,1,1,1,4,2,0,2,0,0,1,2,1,1,1
1892,2,2,3,2,0,1,0,1,1,1,0,2,1,4,2,2,2,2,0,1,2
1893,2,1,3,3,0,0,0,1,1,1,3,0,0,4,2,6,1,2,1,1,2
1895,3,1,3,3,0,0,1,1,1,1,5,3,0,2,2,2,4,3,3,1,2
1896,1,1,3,3,0,0,0,1,1,1,4,0,0,2,0,0,1,2,0,1,2
1900,2,2,3,1,0,0,0,1,1,1,4,0,0,2,0,0,3,3,1,1,2
1902,2,1,3,3,0,1,1,1,1,1,1,1,0,2,2,6,1,3,3,1,2
1905,1,1,2,3,0,0,0,1,1,1,4,0,0,3,2,1,4,3,2,1,2
1906,2,1,3,1,0,1,0,1,1,1,3,0,1,2,2,5,4,2,1,1,1
1910,1,2,3,3,0,0,0,1,1,1,4,2,0,1,2,5,1,2,1,1,2
1913,1,1,3,3,0,0,0,1,1,1,4,0,2,1,1,5,1,3,2,1,2
1915,1,1,3,3,0,0,1,1,1,1,4,0,2,4,2,1,4,2,1,1,2
1916,1,2,3,3,0,1,0,1,1,1,3,0,2,3,2,0,4,2,1,1,2
1917,1,2,3,3,0,1,1,1,1,1,0,1,2,2,2,4,1,2,2,1,1
1918,2,2,3,3,0,0,1,1,1,1,2,0,0,2,2,2,4,2,0,1,2
1922,1,1,3,3,0,0,0,1,0,1,5,0,0,1,0,0,2,3,0,1,2
1924,1,1,3,3,0,0,0,1,1,1,4,1,0,2,2,2,4,2,0,1,2
1925,1,2,3,3,0,1,1,1,1,1,0,0,0,1,0,0,3,2,0,1,1
1927,1,2,3,2,0,0,0,1,1,1,2,0,0,1,2,4,3,3,2,1,2
1940,1,2,3,3,0,0,1,1,1,1,2,0,1,3,2,0,1,2,2,1,2
1942,2,1,2,3,1,0,1,1,1,1,5,0,1,1,2,5,1,3,0,1,2
1943,3,2,3,2,1,0,1,1,1,1,2,1,0,1,0,0,3,2,1,1,2
1944,2,2,2,2,0,0,1,1,1,1,3,0,2,3,2,2,4,2,2,1,2
1945,1,1,1,1,0,0,1,1,1,1,4,0,1,1,2,2,4,3,1,1,2
1946,1,1,3,3,0,0,1,1,1,1,5,0,1,2,2,0,4,3,2,1,2
1948,1,1,3,3,0,0,1,1,1,1,4,0,0,3,2,0,2,3,0,1,2
1952,2,2,3,1,0,1,1,1,1,1,3,0,0,2,2,5,2,3,1,1,2
1954,1,2,3,2,0,0,0,1,1,1,4,0,0,2,2,3,2,2,2,1,1
1956,1,1,3,2,0,0,1,1,1,1,2,1,1,2,2,2,4,3,0,1,1
1961,1,2,3,3,0,0,1,1,1,1,2,1,0,3,2,6,2,3,3,1,2
1962,3,2,2,3,0,0,1,1,1,1,3,1,0,2,2,5,4,2,0,1,1
1963,3,1,3,3,0,0,1,1,1,1,4,0,0,2,2,3,2,2,1,1,1
1966,1,2,2,2,2,0,1,1,1,1,0,0,0,2,2,3,1,3,0,1,2
1969,3,2,2,2,0,0,1,1,1,1,2,0,0,1,2,2,4,3,0,1,2
1970,1,2,3,3,0,0,1,1,1,1,4,1,0,2,2,3,4,3,1,1,2
1971,1,2,3,2,0,0,1,1,1,1,2,0,0,3,2,2,4,3,0,1,1
1972,1,2,2,2,0,0,1,1,1,1,3,1,0,2,2,2,4,2,2,1,1
1973,2,2,2,3,0,1,1,1,1,1,0,0,0,3,2,2,4,3,0,1,2
1976,3,1,3,2,0,0,1,1,1,1,5,1,0,2,2,5,2,2,1,1,2
1978,2,1,3,1,0,0,1,1,1,1,0,0,0,2,0,0,2,3,0,1,2
1979,2,2,2,2,0,1,1,1,1,1,1,1,0,1,2,5,1,3,3,1,2
1985,1,2,2,2,0,0,0,1,1,1,4,0,0,1,2,1,2,2,2,1,2
1987,3,2,1,2,1,0,0,1,1,1,4,0,0,2,2,5,1,2,1,1,1
1990,1,2,2,2,0,1,1,1,1,1,2,0,0,2,1,5,1,3,3,1,2
1991,2,1,1,1,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,1
1992,1,2,2,2,0,1,1,1,1,1,0,1,0,1,2,6,3,3,3,1,2
1993,2,2,3,2,0,1,1,1,1,1,0,0,0,2,2,3,2,3,2,1,2
1996,1,2,2,2,0,0,1,1,1,1,5,0,1,2,2,6,2,3,3,1,2
2001,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,3,2,1,2
2003,1,2,2,2,0,0,1,1,1,1,3,1,0,2,2,2,2,2,3,1,2
2005,1,2,2,2,0,0,1,1,1,1,5,0,0,2,2,5,1,2,3,1,1
2006,1,1,3,2,0,0,1,1,1,1,5,0,1,2,2,3,1,3,3,1,1
2007,1,2,3,3,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,1
2008,1,1,2,2,0,0,1,1,1,1,5,0,0,2,2,5,2,3,2,1,2
2012,3,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,2,3,2,1,1
2014,3,2,2,1,0,0,1,1,1,1,2,0,0,2,2,5,3,3,3,1,2
2015,3,2,2,2,0,0,1,1,1,1,2,0,0,2,2,6,1,3,3,1,2
2017,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,1,1,3,2,1,2
2019,3,1,3,2,0,0,1,1,1,1,5,1,1,3,0,0,2,2,0,1,2
2023,2,2,2,2,0,0,1,1,1,1,2,0,0,1,2,2,4,2,2,1,2
2024,1,2,3,1,0,0,0,1,1,1,4,1,0,1,2,2,4,3,0,1,1
2027,2,2,2,2,0,1,1,1,1,1,2,0,0,2,2,5,2,2,2,1,2
2031,1,2,1,1,1,0,0,1,1,1,3,0,1,1,2,4,2,3,3,1,1
2032,1,1,2,2,0,0,1,1,1,1,5,2,0,1,2,5,1,3,3,1,2
2034,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,5,1,3,3,2,1
2036,3,1,1,1,0,0,0,1,1,1,5,0,0,2,2,6,3,2,3,1,1
2037,2,1,2,2,0,0,1,1,1,1,4,0,0,2,2,3,1,3,3,1,2
2041,1,1,2,2,0,0,1,1,1,1,4,1,0,2,2,5,1,2,2,1,2
2044,3,2,2,2,0,1,1,1,1,1,3,0,1,2,2,3,1,3,3,1,2
2049,2,1,2,2,0,0,1,1,1,1,0,1,0,2,2,2,4,3,2,1,1
2050,3,2,2,2,0,1,1,1,1,1,4,1,1,2,2,3,3,2,2,1,0
2052,2,1,2,2,0,0,1,1,1,1,5,0,1,1,2,5,2,3,3,1,2
2053,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,3,3,1,2
2054,3,1,1,1,0,0,1,1,1,1,2,0,0,2,2,0,2,3,0,1,2
2059,1,2,2,2,0,0,1,1,1,1,5,0,2,2,2,6,3,3,3,1,2
2060,4,1,1,1,0,0,1,1,1,1,0,0,1,3,1,0,1,3,3,1,2
2062,4,1,1,1,0,0,1,1,1,1,4,0,1,2,1,5,1,3,3,1,2
2065,2,2,2,1,0,0,1,1,1,1,4,1,0,2,0,0,3,3,0,1,1
2066,2,2,2,2,0,1,1,1,1,1,0,0,2,2,2,0,3,3,3,1,2
2067,1,2,2,3,0,0,1,1,1,1,4,1,0,2,2,0,4,2,2,2,2
2069,1,1,2,2,0,0,1,1,1,1,4,0,1,1,2,3,2,2,0,1,2
2070,2,2,2,2,0,0,1,1,1,1,4,1,0,3,2,5,2,3,3,1,1
2071,2,1,1,1,0,0,1,1,1,1,3,0,0,2,1,4,1,3,3,1,2
2072,3,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,2,3,2,1,2
2073,1,1,1,1,0,0,1,1,1,1,5,1,0,1,2,5,2,3,3,1,2
2074,1,2,2,2,0,0,1,1,1,1,4,1,0,1,2,2,4,3,2,1,2
2075,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,5,1,3,3,1,2
2076,2,2,2,2,0,1,1,1,1,1,1,0,1,2,2,5,1,2,3,1,2
2077,2,1,2,2,0,0,1,1,1,1,4,1,0,2,2,6,1,3,2,1,2
2079,3,2,1,1,0,0,1,1,1,1,2,0,0,2,2,5,2,3,2,1,2
2080,2,2,1,1,0,0,1,1,1,1,4,0,0,2,2,3,2,3,3,1,2
2081,1,1,1,1,0,0,1,1,1,1,3,0,1,2,2,4,3,2,2,1,1
2082,1,2,2,2,3,0,1,1,1,1,0,0,1,2,1,5,1,3,3,1,2
2083,2,1,1,1,0,0,1,1,1,1,4,0,0,2,2,5,2,3,2,1,1
2084,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,0,1,3,3,3,2
2085,2,1,1,1,0,0,1,1,1,1,0,0,0,2,1,5,2,2,3,1,1
2086,1,2,2,2,0,0,1,1,1,1,4,0,1,2,2,0,3,3,0,1,2
2087,1,1,1,1,1,1,1,1,1,1,2,0,0,1,2,5,2,3,3,3,2
2088,1,2,1,1,0,0,1,1,1,1,4,0,1,1,1,5,1,3,3,1,2
2090,1,1,1,1,0,1,1,1,1,1,2,1,1,3,2,2,2,3,3,1,2
2091,3,1,1,3,0,1,1,1,1,1,0,0,1,1,1,5,2,3,3,3,2
2092,1,2,1,1,1,1,1,1,1,1,0,0,1,2,2,4,1,3,3,1,2
2093,1,1,1,1,0,0,1,1,1,1,2,0,0,1,1,5,3,3,3,3,2
2094,2,2,1,1,0,0,1,1,1,1,0,0,1,2,2,0,1,3,3,1,2
2096,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,5,1,3,3,1,2
2097,1,1,1,1,0,1,1,1,1,1,2,1,0,1,2,0,1,3,3,1,1
2098,1,2,1,1,0,1,1,1,1,1,0,1,0,1,2,3,3,3,3,3,2
2099,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,5,1,3,2,3,2
2100,2,1,2,2,2,1,1,1,1,1,0,1,0,1,2,6,1,3,3,3,2
2101,1,1,1,1,0,1,1,1,1,1,2,1,0,1,2,0,3,3,3,1,2
2102,2,2,1,1,0,1,1,1,1,1,1,0,0,2,1,4,2,3,2,3,2
2103,1,1,2,2,1,1,0,1,1,1,3,1,0,2,2,5,1,3,3,3,2
2104,2,1,1,1,0,1,1,1,1,1,0,0,1,2,2,3,1,2,0,1,2
2105,2,2,1,1,0,1,1,1,1,1,2,3,0,3,2,4,2,3,2,3,2
2106,2,2,1,1,0,1,1,1,1,1,2,0,1,2,2,5,2,3,3,3,2
2107,3,1,3,3,0,1,0,1,1,1,2,3,2,4,2,2,4,2,1,1,2
2108,3,2,3,3,0,1,0,1,1,1,3,0,1,3,2,0,0,1,1,1,2
2109,3,2,3,3,0,1,0,1,1,1,2,1,2,4,2,6,1,1,1,1,2
2112,3,2,3,3,0,1,0,1,1,1,3,1,0,4,2,2,4,1,1,1,2
2114,3,1,3,3,0,0,0,1,1,1,2,1,1,4,2,2,4,2,0,1,2
2118,3,1,3,3,0,1,0,1,1,0,2,0,1,4,2,2,4,2,0,1,2
2119,1,2,3,3,0,1,0,1,1,1,2,2,0,3,2,3,2,1,0,1,2
2120,3,2,3,3,1,1,0,1,1,1,2,2,2,3,2,2,4,2,1,1,1
2124,3,1,3,3,0,1,0,1,1,1,3,1,2,3,2,2,4,1,1,1,2
2125,3,2,3,3,0,1,0,1,1,1,3,3,1,4,2,2,4,2,0,1,2
2126,3,2,3,3,0,1,0,1,1,1,2,0,1,3,2,1,4,1,0,1,2
2128,3,2,3,3,1,1,0,1,1,0,0,2,0,4,2,2,4,2,1,1,2
2129,2,2,3,3,0,1,0,1,1,1,3,3,0,3,2,1,1,2,0,1,2
2131,3,1,3,3,0,1,0,1,1,1,3,0,0,4,2,6,1,2,1,1,2
2133,3,1,3,3,0,1,0,1,1,1,3,1,1,3,2,1,1,2,1,1,2
2134,2,1,3,3,0,1,0,1,1,1,3,0,3,2,2,2,1,2,2,1,2
2136,3,1,3,3,1,1,0,1,1,1,3,1,1,3,2,2,4,3,1,1,2
2137,3,2,3,3,0,1,0,1,1,1,2,1,1,4,2,2,4,2,0,1,1
2139,2,2,3,3,0,0,1,1,1,1,3,0,0,3,0,0,4,2,0,1,2
2143,1,2,3,3,0,1,0,1,1,1,3,2,1,4,2,2,4,2,1,1,2
2145,3,2,3,3,0,1,0,1,1,1,3,1,0,3,0,0,4,3,1,1,2
2149,3,2,3,2,0,0,0,1,1,1,3,2,2,4,2,2,1,2,1,1,2
2151,3,2,3,2,0,1,0,1,1,1,4,0,0,2,2,6,3,3,2,1,2
2155,3,2,3,3,0,0,1,1,1,1,3,1,1,4,2,2,4,2,0,1,2
2157,1,2,3,3,0,0,0,1,1,1,3,1,1,3,2,5,2,2,0,1,2
2160,3,1,3,1,0,0,1,1,1,1,1,0,3,3,0,0,3,2,0,1,1
2162,3,1,1,1,0,0,1,1,1,1,3,0,0,4,2,2,1,2,1,1,2
2169,2,1,1,1,0,0,1,1,1,1,2,1,1,4,2,3,2,2,0,1,2
2171,3,1,1,1,0,0,1,1,1,1,4,2,0,4,2,2,2,2,0,1,2
2173,3,1,3,3,3,0,1,1,1,1,4,1,0,4,2,0,3,3,0,1,1
2174,1,2,2,2,0,0,1,1,1,1,3,2,0,2,2,2,3,2,0,1,2
2176,1,2,3,2,0,0,1,1,1,1,2,2,0,3,2,2,4,2,2,1,1
2177,1,1,3,1,0,0,1,1,1,1,4,3,0,4,0,0,2,2,1,1,2
2178,1,2,2,2,0,0,1,1,1,1,3,1,0,4,2,1,3,2,1,1,2
2179,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,5,1,3,1,1,2
2180,3,1,3,1,0,0,0,1,1,1,4,2,1,4,2,2,3,2,2,1,1
2181,3,2,3,2,1,0,1,1,1,1,4,0,1,3,2,2,3,3,3,1,1
2183,3,2,2,3,1,0,0,1,1,1,4,0,0,2,2,0,2,2,1,1,1
2184,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,0,1,2,0,1,2
2188,2,1,1,1,0,0,0,1,1,1,4,1,0,2,2,0,0,3,2,1,2
2192,1,2,1,1,0,0,0,1,1,1,3,0,0,4,2,2,4,2,0,1,2
2194,2,1,1,1,0,0,1,1,1,1,4,0,1,2,2,2,4,2,2,1,2
2196,3,1,1,1,0,0,0,1,1,1,4,1,0,3,2,2,2,3,2,1,1
2199,3,2,3,1,0,0,0,1,1,1,3,1,0,3,0,0,3,3,3,1,2
2200,2,1,1,1,0,0,1,1,1,1,0,3,0,2,2,3,2,2,2,1,2
2201,1,1,2,2,2,0,1,1,1,1,5,0,1,3,2,3,3,2,2,1,2
2203,1,1,1,1,0,0,1,1,1,1,4,0,0,3,2,6,2,2,2,1,2
2208,1,2,1,1,0,0,1,1,1,1,3,0,1,3,2,2,3,2,2,1,2
2209,2,1,1,3,0,0,1,1,1,1,4,0,0,2,2,6,1,2,2,1,2
2210,1,1,1,1,0,0,1,1,1,1,4,0,0,2,2,3,1,2,2,1,2
2211,2,1,1,1,0,1,1,1,1,1,0,0,0,2,2,4,3,2,2,1,2
2212,1,2,1,1,0,1,1,1,1,1,1,0,0,2,2,5,2,2,2,1,2
2213,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,2,3,2,2,1,1
2214,3,1,2,2,0,0,1,1,1,1,3,1,0,4,2,2,1,2,2,1,2
2216,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,0,3,3,2,1,2
2217,3,1,1,1,0,0,1,1,1,1,4,0,1,3,2,5,2,3,2,1,2
2218,3,1,2,1,0,0,1,1,1,1,2,0,0,2,0,0,2,2,0,1,2
